Meanwhile , every pocket that can be lined is golden and the poor are shunted off radar yet again .	shunted	14	Past	0,1
EPM , Anyone Dealt with it ?	Dealt	3	Past	0,3,6,8,9,11,-13,19,-11,-7,-3
Wherever he is , authorities need to focus on the traceable connection between him and those he or Atef recruited .	recruited	19	Past	0,4,5,9,11,-19,-18,15,-15,-14,-13,19,-6,-1
It is the officer 's meeting for Enterprise , and spouses are invited .	invited	12	Past	0,2,4,-19,15,16,-14,-11,-10
I recommend La Hacienda	recommend	1	Pres	0,3,4,5,11,12,-18,-17,16,-15,18,19,-14,-8
"Pictures in a form or report are converted to bitmaps and placed in a folder named "" Images "" ."	placed	11	Past	0,1,4,8,12,-18,16,-16,-14,-9,-6
Select your audience by location , age and interests .	Select	0	Pres	0,-14,-12
to be a mover and shaker , a shaper of destiny or perhaps , surrendering to fantasies of omnipotence , to be the nation-making American plenipotentiary , at work behind the scenes and playing confidently even with Bolshevik fire .	surrendering	14	Pres	0,1,3,7,9,11,14,-17,18,-9
If a schema is specified while exporting from Access , then the XML documents created are considered to be valid XML documents .	exporting	6	Pres	8,0,-2
( 29 ) It is in the interest of the functioning of the internal market to have standards which have been harmonised at Community level .	harmonised	21	Past	0,2,5,7,12,17,19,-13,-11,-2
all of the pho places taste the same to me , so what seperates one from the other is the service and the price .	seperates	13	Pres	0,4,5,7,11,-20,13,-19,-14,18,-12,-5,-1
"( "" At first I hid a lot ."	hid	5	Past	0,1,5,7,8,10,12,-19,-18,-14,-11,-7,-6
"In 1987 , economist Robert Solow – awarded the Nobel Prize for his pioneering work on growth – lamented that "" You can see the computer age everywhere but in the productivity statistics ."	pioneering	13	Pres	0,1,5,7,12,-19,14,-16,-14,-12,-1
i emailed you saaaaaam .	emailed	1	Past	0,-13
"Beats having one "" cleaning lady "" who took twice as long and did not do a very through job like the "" maids "" did !"	Beats	0	Pres	0,6,8,-20,13,-19,14,18,-13,-14,-6,-5,-3
When Johnson deployed troops in 1964 he was advised by the military it would take a half - million troops about ten years to pacify South Vietnam .	deployed	2	Past	0,2,4,6,12,-20,-16,17,-15,19,-11,-8,-5,-1
I like that something will be a bit of secret , or even unreliable narrator : someone tells something and first you trust him but then you read more and you become thrilled by everything .	thrilled	32	Past	0,2,4,6,7,9,10,11,12,13,14,15,-12,-1
Mrs Weasley was clattering around , cooking breakfast a little haphazardly , throwing dirty looks at her sons as she threw sausages into the frying pan .	throwing	12	Pres	0,4,-16,-15,-11,-8
He stood at the sink , drinking cold water and looking at the avocado pear pip growing suspended by three matchsticks in the neck of a pickle jar of water on the sill .	drinking	6	Pres	0,12,-19,-18,-10,-4,-2
The cool breezes from the Gulf of Mexico drift into Mérida in the evenings and this is when many of the residents spend their time outdoors .	drift	8	Pres	0,7,-19,-16,17,-14,-15,-8,-5,-4
"When he swivels his head to go for it anyway , tell him sharp "" UH UH "" gently correct him with a small tug and continue your walk ."	swivels	2	Pres	0,2,4,6,8,11,-18,15,16,-15,18,-10,-9,-7
If you paste this in your browser , it will take you directly to our GW website .	paste	2	Pres	0,1,2,6,7,11,14,17,18,-13,-12,-9,-7,-2
"In this period , when resources flowed to this "" innovative "" sector , GDP growth was markedly lower than it was before ."	lower	18	Pres	0,10,11,-17,-13,-10,-9,-6,-3,-1
Errors of legality and regularity are increasing too .	increasing	6	Pres	0,-20,13,-19,-17,17,-15,18,-10,-2
43 - Percentage of the entire world 's military spending that the US spends on defence .	spends	13	Pres	8,17,-14,0
maintaining a population in rural areas , given the changes taking place in all types of economic activity owing to agriculture 's increasing lack of importance amongst the various sources of income for rural society .	owing	18	Pres	0,3,10,-14,-7,-5
The cashier was also short , unapologetic and made me feel as I was wasting her time .	wasting	14	Pres	0,-15,-14,10
You have heard , of course , that the Ministry is conducting more raids , said Mr Malfoy , taking a roll of parchment from his inside pocket and unravelling it for Mr Borgin to read .	conducting	11	Pres	0,9,-17,16,-14,19,-12,-10,-4,-2
A Sussex crossed with Silkie would make a crossbred * mutt * chicken .	crossbred	8	Past	0,4,5,6,7,8,11,14,-15,-13,-12,-11,-2,-10,-7,-4,-1
Once Shakespeare mastered traditional blank verse , he began to interrupt and vary its flow .	mastered	2	Past	-16,0
When you have a looming project that 's bogging you down and making you unproductive in other areas , tackle it first .	bogging	8	Pres	0,2,3,4,7,8,13,-12,-11,-5,-3
So they rescinded their pledge not to use nuclear weapons on first strike , NATO had never rescinded it , but they had and started some remilitarization .	rescinded	2	Past	0,3,14,-14,19,-11,-3
In the Kowloon East geographical constituency , pro-Beijing district councillor Wilson Or was elected with 51,516 votes , the highest in this constituency .	elected	13	Past	0,1,2,3,4,5,6,10,-19,14,-18,16,18,-14,-9
Another 18 th - century story has Shakespeare starting his theatrical career minding the horses of theatre patrons in London .	minding	12	Pres	0,1,2,6,8,11,-20,14,-17,-16,-13,-8,-7
The woman who had dozed beside him all night communicating the intimate rhythm of her breathing but never exchanging a word , suddenly began to talk like a bird who has the cover taken off its cage .	exchanging	18	Pres	0,7,11,-19,13,16,17,-14,-15,19,-13,-9,-7,-5
Something intelligible , something metaphysical is communicated by these colors .	communicated	6	Past	0,1,9,11,13,14,-18,16,15,17,-13,-9
( See attached file : Sanders Letter 4_28_00.doc )	attached	2	Past	0,10,12,16,-13,-10,-2,-4,-1
In a highly significant move Afghan Pashtun tribes along the Pakistan border warned the Taliban in Quetta and Chaman that if they try and disrupt the elections , they would be resisted .	warned	12	Past	0,14,-18,-16,-11,-10
We looked at the venerable stream not in the vivid flush of a short day that comes and departs for ever , but in the august light of abiding memories .	departs	18	Pres	0,2,10,-20,-19,-18,-16,18,-5,-4
About exporting or copying a PivotTable view to Excel or other applications	exporting	1	Pres	0,5,9,11,13,-19,-17,-18,-15,15,19,-12,-11,-14,-8,-3,-2
"It is occasionally denounced by some Israelis as corrupt , "" Levantine , "" theocratic ."	denounced	3	Past	0,2,8,-20,-19,13,12,16,-17,18,-14,-13,-11,-8,-6
The heat was heightened by drink and animation and the glass filled by the long , narrow black hand of his neighbour was marked by the fingerprints of the white woman who had relinquished it .	heightened	3	Past	0,8,10,16,-15,17,-12,-6,-5,-4
Their service sucks to start off with , people are cruel and ignorant .	sucks	2	Pres	0,7,8,10,-19,-17,-15,-13,-12,-11,19,-9,-8,-4,-1
It stands for COwpland REsearch Laboratory .	stands	1	Pres	0,12,-18,14,-12,-11
By 1800 , he was firmly enshrined as the national poet .	enshrined	6	Past	0,7,8,13,-18,-16,-12,-9,-5,-4
In one of the worst accidents to have occurred recently , the goods being transported were not dangerous in themselves .	transported	14	Past	0,11,13,-10,-7,-1
Mr President , the priority given to financial and monetary criteria reinforces the increase in inequalities of every shape and form .	reinforces	11	Pres	0,3,4,-17,17,-9,-1
When she was diagnosed with the flesh eating disease the doctor gave her 13 years to live .	diagnosed	3	Past	0,2,5,9,14,-16,16,-15,-9,-3
When you copy an interior vertical line , the new line is halfway between the line you copied and the line to the right of the line you copied .	copied	28	Past	0,5,8,11,-19,-13,-7,-2
Ahmed Mohamed , a 14-year-old boy from Irving , Texas , was arrested at his school by police after he brought a digital clock he had made to school .	brought	20	Past	0,2,3,9,11,12,-16,18,-8
The Mets matched that run in their half of the inning on a double by Wilson and a single by Youngblood .	matched	2	Past	0,1,2,9,14,-16,-12,-11,-8,-5,-2
"My page jumped out of bed as if crazed , looking more dead than alive , and you can imagine how I felt when he cried , “ They 're already being presented to the king ! """	jumped	2	Past	0,2,3,4,6,8,-19,-18,15,-16,19,-12,-10,-7,-4
A bold step taken shall not be regretted , I assure you .	regretted	7	Past	0,-9
"It remains unclear if these figures represent real individuals , or if the authorial "" I "" who addresses them represents Shakespeare himself , though Wordsworth believed that with the sonnets "" Shakespeare unlocked his heart "" ."	unlocked	33	Past	0,1,11,-20,-17,-15,-5,-3,-2
Huskers rule , Sooners drool .	drool	4	Pres	0,6,9,-11,-9
It takes only one bite from a disease - carrying mosquito to transmit a debilitating or deadly infection – and mosquitoes breed and multiply with astonishing speed .	takes	1	Pres	0,3,8,10,-20,14,-17,-16,-15,17,-13,-2
You could see from afar the white of their eyeballs glistening .	glistening	10	Pres	0,-13,-2
You anticipate upsizing your application in the future to an Access project and want to create queries that will run with minimal changes in a Microsoft SQL Server database .	upsizing	2	Pres	0,7,8,9,11,-20,-18,18,-13,19,-11,-6,-3,-1
Alto delivers on all levels .	delivers	1	Pres	0,3,6,9,11,13,16,17,18,-10,-9,-7,-3
"0 - Number of new drugs or vaccines against "" priority pathogens "" listed by the Centres for Disease Control that have been developed and introduced since 11 September 2001 ."	introduced	25	Past	0,3,4,6,7,10,11,13,15,-15,-12,-10,-7,-5,-4,-3
I 'm mostly joking when I talk about suicide and really I 'm not that stupid I just get in stupid situations D:	joking	3	Pres	0,2,4,9,11,-18,-17,-16,17,-11,-8,-6,-3
The rain had stopped now , and although the sky was still gray , far to the west Quinn could see a tiny shift of light seeping through the clouds .	seeping	26	Pres	0,1,4,6,10,12,16,-13,-8,-5,-4,-1
We intend to see as many people as possible regarding EOL implementation .	intend	1	Pres	0,1,4,6,7,8,9,-20,-19,-17,-16,17,-10,-7,-6,-3
The influence of Paris permeates La Comédie .	permeates	4	Pres	0,3,6,11,12,-14,-8
The Minutes of the part-session of Thursday 29 May 1997 have been distributed .	distributed	12	Past	0,-20,12,14,-19,-13,-12,-10
a donkey cropping among broken china on a refuse mound ;	cropping	2	Pres	-16,0,-1
Of course , federalism sounds like a good thing .	sounds	4	Pres	0,4,7,8,-11
As a young man , he had published several books of poetry , had written plays , critical essays , and had worked on a number of long translations .	worked	22	Past	0,3,8,12,-19,-8
This cost is averaging $ 79,000 per month if we continue to run the compressor as we have in August and September .	averaging	3	Pres	0,4,7,-20,-19,13,-17,-16,16,15,-11,-9,-7,-6,-3
When it serves their business needs , all of them collaborate beautifully .	collaborate	10	Pres	0,2,3,12,-19,-18,19,-13,-9,-8,-4
Broke out the activities of 1179 .	Broke	0	Past	0,10,-20,13,14,15,-15,-14,18,-10,-8
In Othello , the villain Iago stokes Othello 's sexual jealousy to the point where he murders the innocent wife who loves him .	stokes	6	Pres	0,3,2,-14
The first night I dreamed of seeing a stray dog and not stopping to pick it up although it was wandering in an empty parking lot near a busy road .	wandering	20	Pres	0,14
""" Calculation of Floating Amount : The Floating Amount payable by [ ENA ] on a Payment Date will be calculated for that Payment Date as follows :"	calculated	20	Past	0,6,9,15,16,-15,-14,-12,-1,-9,-8,-6,-5,-2
Exporting tables , queries , views , datasheets , forms or reports	Exporting	0	Pres	0,1,4,6,11,-15,-9,-6
In November 2003 , a report by a UN Panel of experts concluded that Al Qaeda is determined to use chemical and biological weapons and is restrained only by technical difficulties .	restrained	26	Past	0,3,12,14,15,-16,-15,18,19,-11,-10,-2,-5,-3,-1
It is not as precise as a pelham bit because it only uses one rein , though the modern ones have two or three slots on which to put the reins .	uses	12	Pres	0,11,-4,15
The present research represents a first step in exploring the impact of transmedia systems , as exemplified by Game of Thrones , through the study of fans .	represents	3	Pres	0,-14,-9
I could handle my mice , but they where skittish and preferred their cage .	preferred	11	Past	-16,0,13
Her grant for the life saving treatments she needs has run out , and we need to help her to continue to receive these treatments .	run	10	Past	0,1,4,5,11,13,-18,15,-19,-16,14,-1
I really enjoyed the staff at Wessex , also the manager Sherri was always very nice and helpful .	enjoyed	2	Past	0,-17,16,17,-14,15,-7,-6,-5,-1
John sails infrequently now .	sails	1	Pres	0,4,5,8,-16,-5,-1
Both bathrooms look like they were flooded and the wood cabinets are thrashed at the bottom and they slapped some pieces of wood over to try to cover it up .	thrashed	12	Past	0,4,7,10,-20,13,14,-17,-18,-14,-13,-9,-8,-7,-2
Hoped I helped ! ^_^	Hoped	0	Pres	0,8,-19,-17,-3
Quite apart from the potential bailout costs , some argue that financial hypertrophy harms the real economy by syphoning off talent and resources that could better be deployed elsewhere .	deployed	27	Past	0,3,5,8,11,-20,-18,16,-13,-12,-11,-10,-7
This means that in addition to being well-formed , the documents conform to a defined schema .	conform	11	Pres	0,5,12,16,-15,19,-10,-7,-5
